Date,EIM IS Equity,AXSB IS Equity,BJFIN IS Equity,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity,ADE IS Equity,NTPC IS Equity,IIB IS Equity,APHS IS Equity,HCLT IS Equity,PWGR IS Equity,BAF IS Equity,ICICIBC IS Equity,BHARTI IS Equity,ADSEZ IS Equity,TCS IS Equity,TTMT IS Equity,DIVI IS Equity,UTCEM IS Equity,UPLL IS Equity,TECHM IS Equity,BJAUT IS Equity,BRIT IS Equity,GRASIM IS Equity,TATACONS IS Equity
2009-02-17,21.64,79.83,13.89,285.93,60.18,74.61,109.88,42.4,16.1,104.78,39.64,88.03,65.83,189.55,79.95,112.9,21.28,42.07,401.2,945.15,252.45,146.74,65.06,292.62,602.6,16.14,145.13,32.15,205.05,27.33,48.09,5.77,70.13,285.09,69.19,121.31,25.88,221.34,409.85,65.93,59.36,237.88,135.31,165.02,53.97
2009-02-18,21.7,78.85,13.9,292.21,60.02,71.22,107.09,41.6,16.02,103.85,38.19,87.64,69.23,192.35,79.5,111.8,20.87,41.98,398.15,932.45,253.45,147.35,64.05,289.76,616.9,15.62,147.0,31.8,201.55,27.16,49.42,5.65,67.18,288.79,66.83,120.19,26.38,216.93,420.2,66.0,59.7,247.75,138.32,167.35,52.98
2009-02-19,21.69,77.69,13.8,291.89,60.35,72.61,105.87,40.1,16.18,103.75,38.46,88.46,69.08,192.0,80.0,113.31,20.88,44.22,405.95,930.9,249.3,151.11,63.1,284.6,631.8,16.03,149.25,31.45,201.43,27.26,49.58,5.55,65.73,292.21,70.4,122.38,26.62,207.24,419.15,66.67,66.66,248.58,135.98,171.17,52.09
2009-02-20,21.11,74.54,14.34,282.79,60.07,70.39,104.41,39.35,15.77,102.24,38.28,86.65,68.77,188.35,79.82,112.15,19.71,43.2,395.2,917.25,249.25,147.14,61.16,276.2,629.5,15.61,148.13,31.3,200.38,25.88,48.54,5.53,61.06,289.62,70.25,118.51,26.47,205.75,416.95,63.87,67.46,249.83,135.73,167.51,54.51
2009-02-24,21.16,72.73,14.85,282.76,60.2,73.97,102.78,39.0,15.08,100.49,39.46,85.45,68.04,186.0,79.1,113.3,18.41,42.72,397.7,899.05,252.9,148.19,62.43,277.56,641.2,15.49,148.5,30.65,194.13,25.18,51.64,5.54,61.08,286.89,69.24,117.23,26.14,202.3,424.15,60.63,67.86,246.93,134.05,172.11,54.65
2009-02-25,21.29,73.21,15.39,285.76,60.63,79.3,103.66,40.0,15.23,102.27,39.1,86.43,66.99,187.0,79.04,116.73,18.5,43.67,403.25,895.95,251.55,152.18,63.33,271.96,663.9,15.24,150.17,30.8,194.73,25.23,51.5,5.41,61.93,288.74,69.05,120.19,27.72,204.58,440.65,58.9,68.95,254.98,132.72,175.28,56.04
2009-02-26,21.3,69.26,15.49,291.23,61.35,79.69,102.31,38.55,15.3,101.89,38.12,87.48,64.31,192.55,78.73,119.96,18.46,43.18,406.6,927.1,253.7,154.5,62.78,271.07,690.75,15.2,153.96,30.05,196.08,24.78,52.26,5.35,59.06,293.9,69.02,120.55,29.67,208.56,476.0,58.3,64.49,263.02,131.49,182.38,57.86
2009-02-27,21.84,69.58,15.27,285.64,61.02,77.93,102.53,38.6,16.21,101.75,37.67,88.95,63.82,191.5,78.64,115.17,18.82,41.64,391.85,929.7,253.5,153.91,64.86,272.78,677.3,15.21,154.17,30.2,194.48,25.05,54.51,5.6,59.55,287.73,68.33,120.78,29.54,217.1,470.1,58.97,62.16,267.52,131.51,170.91,57.99
2009-03-02,21.66,64.62,14.84,276.53,59.65,79.96,99.45,38.05,14.92,99.44,38.44,84.57,62.85,191.0,77.34,110.74,17.2,40.82,398.75,902.5,244.8,152.38,61.51,259.64,674.6,15.5,149.04,28.6,188.85,23.6,51.98,5.35,55.35,277.95,63.27,114.96,28.8,212.41,452.05,56.4,61.41,253.1,131.5,164.78,56.28
2009-03-03,21.47,64.98,14.86,270.03,57.35,77.68,97.44,37.4,14.56,97.18,36.01,83.15,64.19,192.5,74.23,108.08,17.06,40.32,397.2,900.7,241.65,149.7,59.4,254.22,671.25,15.24,149.0,28.55,184.73,23.64,50.12,5.19,53.75,270.9,61.32,111.55,28.07,208.01,457.95,52.6,61.21,243.08,131.8,169.69,55.07
2009-03-04,21.4,64.43,14.5,273.25,57.9,78.58,95.7,38.6,14.7,97.27,35.12,83.9,64.52,202.55,73.6,110.64,17.79,41.33,389.8,928.25,240.85,149.9,58.49,257.98,683.3,15.21,149.88,28.1,187.55,23.76,51.5,5.08,51.8,270.67,62.8,115.14,28.32,212.7,475.3,49.93,62.69,245.43,128.91,176.69,55.05
2009-03-05,21.15,60.14,14.27,259.42,55.68,77.83,93.44,37.6,14.24,99.6,35.46,80.14,62.89,201.6,72.85,108.34,17.73,41.48,374.0,936.35,230.15,147.74,54.1,252.78,668.25,15.13,144.0,27.4,182.33,23.2,51.58,4.96,49.1,265.76,62.16,115.8,27.57,204.58,477.4,49.43,61.89,243.6,126.73,172.43,54.07
2009-03-06,21.41,58.99,13.98,263.95,54.85,79.47,94.11,39.45,14.7,102.09,36.38,80.18,63.22,203.65,73.65,112.23,17.44,42.8,385.6,928.5,223.95,152.42,56.71,258.16,649.65,15.28,148.04,28.45,183.13,23.53,52.06,4.95,48.94,271.39,61.96,120.43,27.44,201.59,497.5,50.5,63.56,243.38,126.93,174.45,54.79
2009-03-09,21.6,56.28,14.55,260.22,52.78,79.3,89.53,37.95,14.29,97.82,35.61,79.88,59.01,202.3,71.98,111.07,16.33,41.4,376.65,935.45,216.25,150.26,55.76,249.8,651.9,15.21,147.21,28.05,183.65,22.78,51.16,4.63,47.81,264.86,59.58,115.75,27.04,211.0,467.55,50.03,65.74,247.03,122.49,173.54,54.25
2009-03-12,21.61,60.9,14.35,271.19,53.95,82.11,91.13,39.6,14.63,102.77,35.12,79.86,59.16,203.75,70.91,113.76,16.56,42.55,398.05,970.4,225.65,153.48,57.81,256.04,689.75,15.18,145.04,28.9,184.83,22.43,52.65,4.87,51.66,247.15,59.58,119.35,28.9,217.7,454.6,53.33,65.97,258.55,124.36,175.18,54.19
2009-03-13,21.62,65.98,14.23,289.75,55.12,86.2,95.31,42.25,15.67,101.78,36.04,83.43,57.51,202.95,72.65,117.73,18.13,45.13,412.5,961.5,229.4,162.13,60.94,273.42,713.15,15.44,141.88,29.75,188.5,24.05,53.38,4.96,56.12,251.29,62.34,126.71,32.0,217.01,471.0,57.5,63.94,260.05,123.8,186.48,54.63
2009-03-16,21.55,68.51,14.61,299.53,56.7,93.48,98.71,42.75,15.83,99.93,37.09,84.49,59.98,201.7,72.53,119.27,18.54,45.83,433.9,964.6,235.45,160.98,62.53,278.62,698.75,15.57,142.63,30.1,184.0,25.41,53.94,4.96,58.69,257.44,62.44,129.95,32.99,221.3,482.5,62.17,63.81,267.8,129.1,183.67,52.89
2009-03-17,21.12,65.1,14.26,293.35,57.8,93.75,95.01,43.7,15.82,99.2,36.76,82.82,59.1,200.6,74.15,119.32,18.48,45.71,424.95,973.7,233.4,158.19,62.73,274.49,709.75,15.41,144.88,30.25,177.6,25.28,54.17,5.3,58.8,257.56,62.07,124.39,34.02,224.8,478.4,58.67,66.24,271.25,129.47,181.84,52.72
2009-03-18,20.83,68.14,14.57,300.39,56.53,90.9,96.03,45.1,16.56,99.75,37.18,84.3,56.79,199.7,75.52,120.64,18.26,46.27,436.8,997.9,232.3,159.76,64.21,282.56,717.6,15.37,145.92,30.7,183.2,25.69,53.78,5.23,60.85,256.75,65.32,126.29,34.91,228.26,464.25,58.87,66.53,288.8,134.15,182.99,52.05
2009-03-19,20.87,71.6,14.83,303.61,56.58,88.15,96.87,45.1,16.22,102.16,36.35,83.24,56.52,197.0,74.67,121.87,18.26,46.68,436.4,990.9,230.3,162.15,67.33,270.84,730.9,15.11,148.83,30.6,184.65,26.14,54.11,5.57,61.44,257.17,62.53,128.74,33.98,229.73,473.1,59.47,68.34,280.85,130.18,181.88,52.02
2009-03-20,20.93,68.48,14.91,302.15,56.4,88.88,95.47,47.65,16.53,103.64,36.31,83.93,55.49,197.65,74.51,125.83,18.72,46.37,422.45,997.65,233.3,162.03,64.26,260.04,710.95,15.3,147.96,30.3,187.43,26.06,54.34,5.72,58.74,256.59,62.86,127.45,31.84,230.31,471.65,58.9,68.96,279.1,135.51,182.3,53.55
2009-03-23,21.61,74.73,15.71,324.54,58.13,92.21,102.35,52.05,18.24,108.45,37.3,88.5,56.68,201.7,74.99,132.37,20.1,48.02,435.7,1000.95,238.6,166.41,68.11,268.78,733.1,15.4,153.08,31.25,198.2,25.99,55.24,6.86,63.05,267.31,64.43,129.91,32.88,233.55,509.85,62.53,69.36,289.88,135.38,189.94,54.98
2009-03-24,21.63,74.39,16.17,327.7,58.32,93.68,103.23,50.05,17.58,106.72,36.46,94.17,58.33,203.3,76.04,129.87,19.23,48.83,425.2,1008.1,239.25,165.09,67.14,270.16,734.05,15.13,151.0,30.7,192.0,26.13,55.35,7.07,64.63,272.04,62.86,130.41,32.15,227.66,512.45,65.33,68.55,294.27,133.76,189.63,53.37
2009-03-25,21.13,79.62,16.08,345.69,59.25,94.66,105.0,49.85,18.27,106.27,36.8,97.22,58.45,203.55,75.85,127.28,19.44,48.67,425.25,1011.2,234.65,167.37,69.41,277.16,733.9,15.15,147.5,31.15,195.55,25.96,54.59,7.3,66.46,266.32,64.84,131.5,31.73,221.41,512.75,63.37,67.85,307.98,128.27,192.83,54.48
2009-03-26,23.06,84.28,16.58,353.2,61.7,96.4,109.55,52.45,19.27,107.39,38.97,99.34,59.88,208.5,77.02,134.6,20.3,51.27,444.85,1031.65,239.75,172.39,73.65,294.29,770.15,15.4,151.08,33.35,197.4,25.34,54.14,6.61,68.19,280.22,64.32,139.61,34.81,230.48,519.95,65.33,67.13,309.68,132.79,199.29,56.01
2009-03-27,22.41,86.21,16.65,349.43,62.1,96.4,112.43,55.1,20.94,108.05,38.85,100.15,60.69,219.4,77.72,134.71,23.05,50.78,474.25,1090.8,240.0,168.11,75.43,302.4,768.5,15.62,151.75,34.35,201.68,26.23,53.18,6.91,70.04,280.22,61.63,143.71,37.38,239.29,529.2,65.07,68.88,312.2,133.82,199.52,56.57
2009-03-30,21.34,79.4,15.8,342.14,59.62,92.38,102.24,50.15,18.42,108.51,39.2,94.55,61.53,217.4,79.55,130.41,21.38,48.37,466.35,1047.45,239.75,162.66,67.39,289.62,758.2,16.02,152.92,31.75,197.45,24.94,53.18,6.46,61.47,274.73,63.62,130.81,34.03,234.8,530.95,64.07,65.38,305.2,138.75,191.06,57.98
2009-03-31,21.74,82.99,16.61,344.01,61.62,95.91,106.71,52.05,19.32,111.15,39.09,97.34,62.68,220.05,78.64,130.03,23.29,49.35,490.2,1071.15,237.5,165.49,70.55,298.4,779.85,16.63,149.88,32.1,203.1,25.51,53.78,6.79,60.51,281.98,64.66,134.64,35.68,236.08,551.35,65.5,66.28,309.23,140.01,196.93,58.46
2009-04-01,21.86,83.63,17.59,356.76,61.45,98.74,107.75,52.85,19.68,106.55,39.23,100.0,60.8,218.85,78.6,134.05,25.11,50.65,482.0,1039.75,236.45,171.72,74.86,298.87,792.5,17.38,148.75,33.25,197.75,25.19,51.72,7.01,63.52,277.07,68.16,136.13,35.62,235.91,535.2,69.77,68.1,317.2,139.98,192.72,58.39
2009-04-02,21.92,87.92,17.53,374.83,61.77,105.14,114.71,56.5,21.12,106.68,40.72,103.66,62.15,225.2,79.96,145.23,30.51,54.2,502.5,1029.6,231.0,177.43,85.11,319.0,794.55,18.54,153.13,33.9,199.88,26.74,52.65,7.45,65.58,287.82,69.45,144.69,40.3,233.18,549.15,70.73,70.22,320.38,142.73,199.44,59.05
2009-04-06,20.99,87.05,18.46,377.14,59.93,114.93,112.48,60.15,22.11,106.98,42.14,106.42,62.4,221.3,78.35,147.8,31.12,54.08,514.1,1063.95,227.4,176.76,92.53,342.36,799.1,20.87,153.83,36.55,196.98,27.96,52.03,7.42,68.15,297.3,77.03,144.89,41.56,230.1,537.95,70.2,77.3,327.73,147.9,195.1,59.02
2009-04-08,19.74,88.71,18.79,389.22,63.28,112.05,112.38,58.2,22.8,111.68,45.21,104.68,64.11,232.35,78.11,150.88,30.56,56.66,520.5,1078.25,241.3,178.14,90.36,358.64,817.3,20.53,164.08,37.9,200.2,31.08,54.79,7.92,68.44,298.45,73.13,151.04,44.24,231.61,542.25,71.17,79.08,317.8,147.25,194.61,59.14
2009-04-09,20.6,89.12,18.59,391.62,62.38,109.1,114.03,58.95,24.49,112.76,44.26,104.44,64.05,227.2,78.75,147.42,34.76,55.08,517.1,1066.45,233.0,178.38,92.93,369.98,809.1,21.01,161.83,38.6,200.1,30.55,53.97,7.77,72.33,300.14,75.66,150.64,44.88,229.39,529.4,72.23,80.09,303.58,144.69,198.54,59.71
2009-04-13,19.08,92.37,18.42,400.14,62.33,112.25,121.79,59.45,26.56,114.87,40.88,109.84,61.63,227.1,82.08,149.29,35.86,53.93,529.7,1058.8,230.0,176.16,99.9,367.29,822.8,21.42,160.17,40.8,198.7,32.03,53.24,7.84,75.75,298.9,76.02,148.06,49.89,229.45,533.85,76.3,89.59,302.77,147.53,194.92,62.13
2009-04-15,19.91,100.84,18.55,412.89,61.72,118.31,129.48,62.4,27.49,121.81,41.32,108.28,61.42,241.0,87.53,149.21,36.76,53.97,545.95,1068.6,235.45,171.33,106.53,390.33,846.6,22.73,164.75,42.25,200.58,32.94,54.62,8.94,80.53,308.7,79.94,144.43,55.7,237.03,561.2,83.37,92.1,317.63,151.96,201.77,64.84
2009-04-16,18.97,94.42,19.21,391.45,63.9,113.63,126.09,57.9,25.24,123.89,39.98,106.61,64.0,239.15,90.41,141.89,33.09,55.71,526.95,1077.6,239.15,168.15,99.13,369.8,855.15,21.72,163.08,39.2,198.88,30.54,53.21,8.44,77.74,300.93,76.04,143.01,47.78,234.54,546.55,82.43,87.7,329.43,152.07,200.43,67.43
2009-04-17,19.59,100.65,19.59,387.37,62.82,113.03,130.48,55.1,24.22,120.65,40.05,107.19,64.71,230.0,91.78,144.04,31.57,55.18,535.75,1110.15,239.1,174.66,99.95,386.33,836.2,21.82,161.25,40.15,198.75,32.25,54.84,8.21,80.15,306.68,75.4,143.28,46.66,232.99,566.05,82.63,83.7,332.73,153.63,203.38,67.95
2009-04-20,19.88,101.97,21.32,387.02,61.57,112.44,129.47,53.6,24.64,118.26,40.45,106.71,64.55,222.7,92.91,144.03,32.56,54.93,544.45,1125.25,238.0,174.18,99.44,393.0,836.35,21.84,155.58,42.65,199.2,34.23,57.32,8.2,77.57,310.12,75.76,140.35,48.66,228.13,571.6,84.17,83.41,324.15,159.54,198.43,68.97
2009-04-21,19.99,98.79,22.06,384.93,62.88,109.51,125.38,55.65,22.91,122.29,39.5,108.71,64.33,233.3,88.84,143.86,31.6,55.09,535.85,1100.95,242.9,170.31,95.99,379.24,788.75,22.38,155.96,43.8,197.3,34.54,56.25,8.77,72.5,324.23,75.92,137.69,46.16,224.65,566.5,81.6,79.53,316.15,155.67,199.75,69.11
2009-04-22,19.84,94.43,23.06,387.61,63.5,106.06,123.14,54.65,22.6,118.24,38.17,108.93,64.03,227.15,89.43,139.88,31.36,56.4,553.25,1081.15,240.6,172.64,92.33,367.27,754.15,22.62,156.08,41.85,198.5,31.26,54.37,8.84,72.74,321.12,77.36,135.74,46.04,224.66,567.15,79.73,76.55,317.2,151.98,197.94,68.87
2009-04-23,19.99,100.41,22.92,397.92,63.33,111.06,126.6,56.7,24.66,117.25,38.13,109.25,64.01,231.2,89.85,142.49,34.24,62.79,566.15,1124.9,240.25,181.31,97.64,383.78,798.6,24.13,159.92,42.75,199.7,32.04,56.28,8.95,77.16,319.0,78.31,142.03,48.56,226.86,560.1,81.67,83.16,318.58,152.39,212.02,69.04
2009-04-24,19.91,105.92,23.37,403.6,63.52,117.83,131.12,57.25,24.5,119.63,37.91,111.03,63.99,240.3,89.04,142.78,34.11,62.66,554.5,1147.3,238.3,181.08,99.66,394.02,803.0,27.58,159.25,43.85,198.9,31.73,56.28,9.05,78.93,337.86,80.7,145.98,50.17,224.99,568.5,85.0,84.94,313.18,155.35,224.37,69.46
2009-04-27,20.22,111.5,22.7,402.85,64.5,119.08,127.82,55.8,23.8,123.13,36.65,111.54,62.99,244.0,87.9,141.33,33.39,65.41,567.9,1129.9,230.8,179.49,98.48,403.4,809.35,26.5,156.88,42.6,198.68,31.9,54.42,9.11,85.01,335.11,77.94,150.48,49.28,218.6,570.55,83.8,82.14,307.55,154.15,224.11,69.78
2009-04-28,20.13,106.14,21.97,391.93,62.52,118.43,123.56,53.4,21.98,122.99,36.27,107.18,63.85,239.05,87.56,138.78,31.56,63.29,548.25,1122.45,225.3,178.84,91.09,388.07,803.15,24.44,154.5,40.35,192.1,31.51,51.75,9.02,79.85,326.41,73.9,149.63,46.01,211.65,572.55,77.83,79.41,312.25,156.29,222.56,68.15
2009-04-29,20.47,111.46,21.44,407.52,62.97,121.99,127.86,53.75,22.34,127.84,37.34,110.04,64.61,240.75,88.83,144.13,34.25,66.39,544.75,1182.65,234.75,188.66,96.31,390.82,814.0,26.16,158.33,40.65,192.03,32.46,52.09,8.8,87.13,339.21,77.75,155.9,48.24,213.5,570.2,76.63,81.98,320.83,160.08,221.73,67.85
2009-05-04,19.77,121.87,22.51,425.76,68.55,136.45,136.63,61.45,24.69,129.22,39.49,119.94,64.08,238.55,88.55,148.5,36.27,73.36,567.45,1203.45,239.9,203.53,105.93,423.49,839.35,28.78,161.25,44.0,193.68,38.56,52.9,9.28,96.35,342.14,81.06,166.6,51.12,223.06,593.45,82.33,83.81,331.3,158.02,224.1,69.57
2009-05-05,19.64,125.47,22.61,424.99,65.93,133.84,134.52,62.4,26.84,129.76,39.74,119.33,62.05,236.05,89.45,147.83,39.92,74.15,560.45,1199.25,238.35,197.76,113.59,436.2,831.65,28.1,159.17,46.85,197.33,37.89,53.97,9.45,103.47,338.31,82.11,162.75,53.69,229.1,587.1,85.53,83.16,341.4,154.74,222.82,69.3
2009-05-06,20.03,121.05,22.16,424.5,64.18,132.96,132.25,63.35,25.39,130.13,40.46,117.2,60.99,227.85,88.84,147.79,38.39,72.12,568.45,1203.55,234.6,196.66,106.04,431.53,808.55,27.66,161.79,45.65,192.75,36.88,54.2,9.2,98.11,341.35,80.27,158.84,52.41,220.01,568.05,84.17,82.8,342.28,155.95,224.38,69.94
2009-05-07,20.6,124.95,23.15,432.18,63.48,129.16,136.95,70.25,27.61,129.52,41.97,117.64,59.86,230.65,90.18,148.55,42.94,76.49,574.9,1219.3,230.65,194.09,110.23,438.93,839.4,28.01,160.0,46.9,198.95,37.53,54.62,9.29,99.87,352.64,82.39,157.93,53.81,238.49,559.65,82.9,86.09,338.33,156.05,221.1,70.76
2009-05-08,21.4,121.45,24.09,428.74,62.8,123.35,132.45,68.3,26.49,129.13,41.58,114.41,59.7,225.9,90.79,147.19,40.95,71.26,551.0,1225.1,233.05,190.09,108.38,440.62,828.3,26.74,158.25,45.9,200.88,37.16,54.76,9.24,94.68,346.24,82.64,157.74,53.17,235.43,558.85,78.77,88.28,339.95,156.04,221.52,72.27
2009-05-11,22.91,124.07,23.78,420.01,62.65,125.76,125.82,66.8,25.39,129.32,41.97,114.7,59.07,218.3,91.5,146.62,42.45,70.16,558.9,1221.95,227.15,189.71,110.41,428.36,834.1,26.36,156.71,43.85,199.88,35.41,54.76,8.87,95.15,337.36,80.69,153.81,50.91,231.71,558.85,79.97,87.51,340.5,156.93,215.35,71.1
2009-05-12,22.52,133.8,24.82,442.19,63.78,131.06,129.52,70.35,25.85,130.18,43.02,119.53,60.11,220.45,89.73,147.08,41.77,75.15,594.45,1194.5,225.1,199.81,121.16,436.62,863.9,26.81,159.38,44.9,203.95,36.23,56.93,9.14,101.47,357.71,81.63,160.28,52.87,235.05,569.55,76.7,89.33,342.73,157.02,220.8,69.95
2009-05-13,22.85,134.34,25.46,436.12,62.68,127.81,126.14,71.05,24.8,129.4,42.8,116.43,60.36,221.85,94.95,142.45,41.21,75.16,584.95,1194.85,221.95,196.74,121.3,433.93,839.05,27.63,157.42,43.25,199.1,34.69,55.8,8.81,100.21,358.59,87.72,155.43,52.98,231.55,574.25,77.77,90.55,368.78,157.1,224.56,68.2
2009-05-14,22.64,127.51,24.38,430.69,62.27,127.45,126.73,70.55,24.81,126.44,43.5,116.37,60.88,230.35,95.1,138.44,40.92,72.93,587.15,1212.5,224.85,195.9,124.75,420.62,832.7,28.08,157.38,42.55,199.78,35.48,55.88,9.14,97.5,344.57,92.39,154.95,51.42,230.29,573.85,82.73,90.35,397.38,160.06,223.12,67.3
2009-05-15,22.19,131.92,23.18,440.11,62.02,128.36,131.35,70.45,25.52,130.25,44.22,118.5,61.67,230.9,96.02,135.53,41.86,75.78,573.55,1221.9,224.3,199.1,126.51,439.56,848.2,29.74,156.29,42.15,199.2,36.94,56.78,9.07,104.49,360.44,94.35,161.01,52.49,230.76,567.55,84.27,90.63,396.48,163.58,233.8,68.28
2009-05-18,25.01,155.68,23.18,534.16,68.92,158.99,157.66,79.95,29.86,159.01,47.27,137.81,70.99,251.9,99.25,157.87,48.78,83.67,612.95,1487.3,239.6,225.01,150.73,547.4,938.2,32.71,172.17,48.25,213.15,41.5,65.84,9.07,128.56,452.07,104.67,185.96,59.62,259.88,650.65,96.57,97.93,444.83,163.58,272.83,72.82
2009-05-19,25.01,152.96,24.34,503.33,63.48,157.3,175.4,77.25,30.91,137.4,49.55,141.18,68.62,227.05,100.06,165.95,47.93,77.33,591.95,1340.1,229.5,194.87,167.8,596.96,999.9,35.99,171.58,54.25,221.1,39.75,66.4,10.89,137.48,412.37,105.75,167.44,60.49,255.4,639.85,101.23,91.19,451.65,168.2,284.25,68.99
2009-05-20,26.12,145.71,25.56,485.63,62.15,169.54,178.12,83.1,34.85,130.54,53.57,138.06,67.43,228.2,102.24,165.74,50.51,79.52,630.25,1299.05,233.45,191.36,165.23,605.02,1041.85,37.79,173.79,56.7,236.55,41.7,66.83,12.3,128.89,387.38,107.3,169.16,71.88,275.45,659.25,105.0,96.16,441.2,173.49,280.47,69.79
2009-05-21,26.66,147.24,26.84,477.28,60.72,163.68,171.22,78.8,34.3,126.81,53.88,137.1,74.15,216.5,109.92,179.22,49.57,75.42,638.25,1265.15,230.4,187.8,154.93,550.36,969.25,37.4,176.79,55.0,274.88,40.78,66.07,12.4,122.37,384.14,111.82,161.86,70.73,289.21,689.2,100.13,104.18,463.15,173.67,272.8,69.68
2009-05-22,28.98,152.57,28.19,493.14,61.2,157.57,173.2,76.9,34.11,129.06,51.09,136.98,74.59,222.95,106.46,174.34,50.22,74.12,660.95,1298.2,232.0,190.29,161.03,578.11,961.95,38.84,180.5,56.9,259.85,41.73,66.77,12.65,127.75,387.36,109.26,158.51,68.42,289.94,659.95,109.5,118.68,470.5,170.22,267.09,68.88
2009-05-25,29.84,154.8,29.6,495.17,63.27,158.49,172.24,77.35,34.59,131.66,52.64,136.36,77.54,223.75,104.61,173.44,51.25,73.64,650.65,1324.1,233.05,188.88,171.18,579.98,973.35,39.48,177.0,59.5,257.18,40.98,65.59,12.48,128.12,365.17,119.96,157.84,68.41,286.0,674.95,113.7,120.56,474.25,169.98,263.8,69.97
2009-05-26,28.34,148.95,30.88,483.43,61.35,152.7,168.95,80.1,33.95,130.83,47.77,133.6,74.26,221.0,105.54,169.15,50.0,75.05,661.15,1342.95,231.0,193.46,157.6,556.8,957.9,38.38,168.0,56.55,255.38,40.08,60.61,11.88,121.09,347.53,115.25,156.11,64.43,280.85,690.25,107.03,109.88,463.18,169.82,260.48,69.43
2009-05-27,28.82,159.55,32.43,493.28,61.37,156.53,179.29,81.4,35.04,132.23,50.33,140.91,76.43,221.95,109.21,184.26,51.68,76.11,674.35,1359.05,230.15,198.52,165.1,583.2,974.5,39.59,168.38,61.7,254.08,43.74,61.71,12.29,129.14,346.44,117.94,162.14,68.04,287.05,689.25,108.0,120.23,456.63,173.91,279.63,70.05
2009-05-28,28.66,156.41,34.06,501.0,61.3,159.25,182.96,81.7,36.1,132.03,51.55,144.0,74.72,223.75,106.25,188.23,54.94,74.08,662.0,1327.5,231.0,197.38,171.25,598.09,1003.85,39.94,173.17,65.85,251.1,43.64,63.0,12.26,132.78,358.66,117.7,165.8,65.86,288.1,691.25,107.43,115.91,475.48,169.85,270.97,68.74
2009-05-29,28.43,155.79,35.76,512.58,61.22,167.23,186.89,84.65,38.03,121.38,53.65,144.45,77.45,222.8,108.0,194.88,55.32,76.71,647.5,1337.15,230.8,200.64,169.64,623.2,1027.1,41.94,179.5,71.45,255.95,41.73,64.66,13.48,134.57,369.92,122.24,176.15,66.66,287.74,717.8,109.27,118.41,517.13,171.44,261.78,69.32
2009-06-01,29.09,148.35,37.55,514.91,64.13,178.18,187.68,87.65,41.21,121.69,54.68,143.37,78.61,219.05,112.71,196.12,56.9,80.05,636.15,1365.9,232.65,209.56,169.91,622.51,1042.4,43.92,191.13,78.05,258.08,42.7,67.56,14.83,131.37,362.67,130.23,174.41,66.65,283.13,752.6,109.43,130.71,530.88,168.28,272.23,69.2
2009-06-02,28.39,143.98,39.43,514.23,64.07,181.28,190.69,87.85,44.51,122.97,55.63,139.78,78.5,222.8,112.0,193.98,56.83,78.6,616.05,1399.2,233.75,211.08,164.6,628.11,1036.05,41.87,186.46,74.9,254.23,44.63,66.97,16.31,133.15,360.68,125.8,173.69,69.15,280.71,739.7,108.63,139.78,541.65,166.95,274.76,72.22
2009-06-03,29.66,143.4,41.41,506.72,67.68,174.21,187.96,93.3,45.79,125.47,59.99,137.07,76.73,232.55,113.73,194.71,58.74,79.49,621.95,1387.9,239.7,205.19,166.48,624.6,1044.9,43.02,185.21,73.1,260.7,43.16,70.65,17.13,130.81,359.8,120.19,174.21,71.69,283.7,727.0,116.77,164.45,558.92,163.94,287.01,78.79
2009-06-04,29.89,146.97,40.39,510.29,67.53,172.28,188.29,89.8,44.15,130.48,57.86,138.88,76.75,234.4,112.09,194.89,58.76,78.39,645.25,1369.3,249.5,203.74,170.49,646.84,1078.9,45.17,185.38,73.95,253.13,43.53,70.59,16.98,133.36,367.89,124.05,176.8,73.03,303.55,781.4,113.8,167.04,550.38,163.18,296.04,80.29
2009-06-05,29.54,147.7,39.32,499.24,63.78,177.48,181.77,92.95,43.52,134.61,59.36,141.86,78.7,233.95,112.32,196.97,58.58,78.96,686.3,1453.95,252.0,212.36,169.35,676.71,1087.1,47.4,183.0,72.85,250.68,43.74,70.34,17.34,137.23,372.56,125.33,180.34,77.01,297.79,741.6,113.7,159.35,566.7,164.33,312.83,79.39
2009-06-08,28.49,139.64,38.07,495.01,61.2,174.61,169.6,87.35,39.07,133.87,57.63,140.01,77.21,230.75,112.51,185.59,50.95,81.41,685.7,1462.1,252.25,217.76,161.25,657.91,1051.85,45.04,178.63,69.35,248.18,43.13,68.03,17.15,131.75,366.74,124.45,185.53,72.26,297.25,717.45,104.0,148.07,539.53,163.88,296.18,77.47
2009-06-09,29.03,145.21,39.28,512.64,63.6,185.76,176.36,91.05,41.11,133.65,60.72,142.03,74.72,233.15,114.23,188.69,55.51,85.01,711.8,1492.7,256.75,224.35,170.71,699.02,1089.95,44.81,177.5,71.6,257.13,48.59,68.09,16.52,134.15,366.11,136.04,195.54,72.84,298.59,731.95,109.4,186.0,521.78,161.75,294.45,81.37
